Transistor_BJT	DTA124X	500	400
Transistor_BJT	DTA125T	500	400
Transistor_BJT	DTA143E	500	400
Transistor_BJT	DTA143T	500	400
Transistor_BJT	DTA143X	500	400
Transistor_BJT	DTA143Y	500	400
Transistor_BJT	DTA143Z	500	400
Transistor_BJT	DTA144E	500	400
Transistor_BJT	DTA144G	500	400
Transistor_BJT	DTA144T	500	400
Transistor_BJT	DTA144V	500	400
Transistor_BJT	DTA144W	500	400
Transistor_BJT	DTA1D3R	500	400
Transistor_BJT	DTA214Y	500	400
Transistor_BJT	DTB113E	500	400
Transistor_BJT	DTB113Z	500	400
Transistor_BJT	DTB114E	500	400
Transistor_BJT	DTB114G	500	400
Transistor_BJT	DTB114T	500	400
Transistor_BJT	DTB122J	500	400
Transistor_BJT	DTB123E	500	400
Transistor_BJT	DTB123T	500	400
Transistor_BJT	DTB123Y	500	400
Transistor_BJT	DTB133H	500	400
Transistor_BJT	DTB143T	500	400
Transistor_BJT	DTB163T	500	400
Transistor_BJT	DTC113T	500	400
Transistor_BJT	DTC113Z	500	400
Transistor_BJT	DTC114E	500	400
Transistor_BJT	DTC114G	500	400
Transistor_BJT	DTC114T	500	400
Transistor_BJT	DTC114W	500	400
Transistor_BJT	DTC114Y	500	400
Transistor_BJT	DTC115E	500	400
Transistor_BJT	DTC115G	500	400
Transistor_BJT	DTC115T	500	400
Transistor_BJT	DTC115U	500	400
Transistor_BJT	DTC123E	500	400
Transistor_BJT	DTC123J	500	400
Transistor_BJT	DTC123Y	500	400
Transistor_BJT	DTC124E	500	400
Transistor_BJT	DTC124G	500	400
Transistor_BJT	DTC124T	500	400
Transistor_BJT	DTC124X	500	400
Transistor_BJT	DTC125T	500	400
Transistor_BJT	DTC143E	500	400
Transistor_BJT	DTC143T	500	400
Transistor_BJT	DTC143X	500	400
Transistor_BJT	DTC143Y	500	400
Transistor_BJT	DTC143Z	500	400
Transistor_BJT	DTC144E	500	400
Transistor_BJT	DTC144G	500	400
Transistor_BJT	DTC144T	500	400
Transistor_BJT	DTC144V	500	400
Transistor_BJT	DTC144W	500	400
Transistor_BJT	DTC1D3R	500	400
Transistor_BJT	DTC214Y	500	400
Transistor_BJT	DTD113E	500	400
Transistor_BJT	DTD113Z	500	400
Transistor_BJT	DTD114E	500	400
Transistor_BJT	DTD114G	500	400
Transistor_BJT	DTD114T	500	400
Transistor_BJT	DTD122J	500	400
Transistor_BJT	DTD123E	500	400
Transistor_BJT	DTD123T	500	400
Transistor_BJT	DTD123Y	500	400
Transistor_BJT	DTD133H	500	400
Transistor_BJT	DTD143T	500	400
Transistor_BJT	DTD163T	500	400
Transistor_BJT	FMB2227A	400	400
Transistor_BJT	KTD1624	400	400
Transistor_BJT	MAT02	400	400
Transistor_BJT	MJ2955	400	400
Transistor_BJT	MJE13003	400	400
Transistor_BJT	MJE13007G	400	400
Transistor_BJT	MMBTA42	400	400
Transistor_BJT	MMBTA92	400	400
Transistor_BJT	MPSA42	400	400
Transistor_BJT	MPSA92	400	400
Transistor_BJT	MUN5211DW1	700	400
Transistor_BJT	PN2222A	400	400
Transistor_BJT	PZT2222A	400	400
Transistor_BJT	PZT3904	400	400
Transistor_BJT	PZT3906	400	400
Transistor_BJT	PZTA42	400	400
Transistor_BJT	PZTA92	400	400
Transistor_BJT	S8050	400	400
Transistor_BJT	S8550	400	400
Transistor_BJT	SSM2210	400	400
Transistor_BJT	SSM2220	400	400
Transistor_BJT	TIP120	400	400
Transistor_BJT	TIP125	400	400
Transistor_BJT	TIP2955	400	400
Transistor_BJT	TIP2955G	400	400
Transistor_BJT	TIP3055	400	400
Transistor_BJT	TIP3055G	400	400
Transistor_FET	2N7000	400	400
Transistor_FET	3SK263	400	400
Transistor_FET	BF244A	400	400
Transistor_FET	BF245A	400	400
Transistor_FET	BF545A	400	400
Transistor_FET	BS107	400	400
Transistor_FET	BS250	400	400
Transistor_FET	BSB008NE2LX	400	400
Transistor_FET	BSB028N06NN3	400	400
Transistor_FET	BSB104N08NP3	400	400
Transistor_FET	BSB165N15NZ3	400	400
Transistor_FET	BSC13DN30NSFD	400	400
Transistor_FET	BSF030NE2LQ	400	400
Transistor_FET	BSF450NE7NH3	400	400
Transistor_FET	BSP129	400	400
Transistor_FET	BSP89	400	400
Transistor_FET	BSR56	400	400
Transistor_FET	BSS138	400	400
Transistor_FET	BSS214NW	400	400
Transistor_FET	BUK9M53-60EX	400	400
Transistor_FET	BUZ11	400	400
Transistor_FET	C3M0030090K	400	400
Transistor_FET	C3M0065090D	400	400
Transistor_FET	C3M0065090J	400	400
Transistor_FET	CSD16301Q2	400	400
Transistor_FET	CSD17578Q5A	400	400
Transistor_FET	CSD19537Q3	400	400
Transistor_FET	CSD25302Q2	600	400
Transistor_FET	DMC2053UVT	600	400
Transistor_FET	DMG1012T	400	400
Transistor_FET	DMP3013SFV	400	400
Transistor_FET	FDC6330L	600	750
Transistor_FET	FDG1024NZ	400	400
Transistor_FET	FDMC8032L	400	400
Transistor_FET	FDS6890A	400	400
Transistor_FET	IPD50R380CE	400	400
Transistor_FET	IPDD60R050G7	400	400
Transistor_FET	IPT012N08N5	400	400
Transistor_FET	IRF40DM229	400	400
Transistor_FET	IRF60DM206	400	400
Transistor_FET	IRF6613	400	400
Transistor_FET	IRF6655	400	400
Transistor_FET	IRF6710S2	400	400
Transistor_FET	IRF6718L2	400	400
Transistor_FET	IRF6802SD	400	400
Transistor_FET	IRF6892S	400	400
Transistor_FET	IRF7309IPBF	400	400
Transistor_FET	IRF7324	400	400
Transistor_FET	IRF7404	400	400
Transistor_FET	IRF7606PBF	400	400
Transistor_FET	IRF7607PBF	400	400
Transistor_FET	IRF7665S2	400	400
Transistor_FET	IRF7739L1	400	400
Transistor_FET	IRF8721PBF-1	400	400
Transistor_FET	IRF9383M	400	400
Transistor_FET	IRF9394M	400	400
Transistor_FET	IRF9540N	400	400
Transistor_FET	IRFI4019H	400	800
Transistor_FET	IRL6283M	400	400
Transistor_FET	IRLIZ44N	400	400
Transistor_FET	PGA26E07BA	400	400
Transistor_FET	PSMN5R2-60YL	400	400
Transistor_FET	QM6015D	400	400
Transistor_FET	SUD19P06-60	400	400
Transistor_FET	Si1442DH	400	400
Transistor_FET	Si7141DP	400	400
Transistor_FET	Si7336ADP	400	400
Transistor_FET	SiA453EDJ	400	400
Transistor_FET	SiS415DNT	400	400
Transistor_FET	TP0610L	400	400
Transistor_FET	TP0610T	400	400
Transistor_FET	ZXMP4A16G	400	400
Transistor_IGBT	IRG4PF50W	400	400
Triac_Thyristor	Z0103MN	300	300
Triac_Thyristor	BT169B	300	300
Triac_Thyristor	TIC106	300	300
Triac_Thyristor	TIC226	300	300
eSim_Hybrid	adc_bridge_1	1200	400
eSim_Hybrid	adc_bridge_2	1200	400
eSim_Hybrid	adc_bridge_3	1200	400
eSim_Hybrid	adc_bridge_4	1100	700
eSim_Hybrid	adc_bridge_5	1200	800
eSim_Hybrid	adc_bridge_6	1200	1000
eSim_Hybrid	adc_bridge_7	1200	1200
eSim_Hybrid	adc_bridge_8	1200	1400
eSim_Hybrid	dac_bridge_1	1200	400
eSim_Hybrid	dac_bridge_2	1100	400
eSim_Hybrid	dac_bridge_3	1200	400
eSim_Hybrid	dac_bridge_4	1100	700
eSim_Hybrid	dac_bridge_5	1200	800
eSim_Hybrid	dac_bridge_6	1200	1000
eSim_Hybrid	dac_bridge_7	1200	1200
eSim_Hybrid	dac_bridge_8	1200	1400
eSim_Sources	VCVS	600	400
eSim_Sources	CCCS	600	400
eSim_Sources	VCCS	600	400
eSim_Sources	CCVS	600	400
eSim_Sources	dc	300	900
eSim_Sources	DC	300	900
eSim_Sources	eSim_AC	300	900
eSim_Sources	exp	300	900
eSim_Sources	pulse	300	900
eSim_Sources	pwl	300	900
eSim_Sources	sine	300	900
power	PWR_FLAG	80	200
power	+10V	60	200
power	+12C	60	200
power	+12L	60	200
power	+12LF	60	200
power	+12P	60	200
power	+12V	60	200
power	+12VA	60	200
power	+15V	60	200
power	+1V0	60	200
power	+1V1	60	200
power	+1V2	60	200
power	+1V35	60	200
power	+1V5	60	200
power	+1V8	60	200
power	+24V	60	200
power	+28V	60	200
power	+2V5	60	200
power	+2V8	60	200
power	+3.3VA	60	200
power	+3.3VADC	60	200
power	+3.3VDAC	60	200
power	+3.3VP	60	200
power	+36V	60	200
power	+3V0	60	200
power	+3V3	60	200
power	+3V8	60	200
power	+48V	60	200
power	+4V	60	200
power	+5C	60	200
power	+5F	60	200
power	+5P	60	200
power	+5V	60	200
power	+5VA	60	200
power	+5VD	60	200
power	+5VL	60	200
power	+5VP	60	200
power	+6V	60	200
power	+7.5V	60	200
power	+8V	60	200
power	+9V	60	200
power	+9VA	60	200
power	+BATT	60	200
power	+VDC	150	400
power	+VSW	60	200
power	-10V	60	200
power	-12V	60	200
power	-12VA	60	200
power	-15V	60	200
power	-24V	60	200
power	-2V5	60	200
power	-36V	60	200
power	-3V3	60	200
power	-48V	60	200
power	-5V	60	200
power	-5VA	60	200
power	-6V	60	200
power	-8V	60	200
power	-9V	60	200
power	-9VA	60	200
power	-BATT	60	200
power	-VDC	150	400
power	-VSW	60	200
power	AC	150	400
power	Earth	100	200
power	Earth_Clean	200	300
power	Earth_Protective	200	500
power	GND	100	200
power	GND1	100	200
power	GND2	100	200
power	GND3	100	200
power	GNDA	100	200
power	GNDD	100	160
power	GNDPWR	100	160
power	GNDREF	100	200
power	GNDS	100	200
power	HT	40	140
power	LINE	60	200
power	NEUT	60	200
power	PRI_HI	60	200
power	PRI_LO	60	200
power	PRI_MID	60	200
power	VAA	60	200
power	VAC	150	400
power	VBUS	60	200
power	VCC	60	200
power	VCCQ	60	200
power	VCOM	60	200
power	VD	60	200
power	VDC	60	200
power	VDD	60	200
power	VDDA	60	200
power	VDDF	60	200
power	VEE	60	200
power	VMEM	60	200
power	VPP	60	200
power	VS	60	200
power	VSS	60	200
power	VSSA	60	200
power	Vdrive	60	200
pspice	CAP	300	500
pspice	DIODE	400	200
pspice	0	100	100
pspice	ISOURCE	700	800
pspice	INDUCTOR	500	200
pspice	MNMOS	400	400
pspice	MPMOS	400	400
pspice	QNPN	600	700
pspice	QPNP	600	700
pspice	R	80	500
pspice	OPAMP	600	600
pspice	VSOURCE	600	600
